skill_id:ID,skill_name,aliases[],:LABEL
106,"java, groovy, ruby","java, groovy, ruby",SKILL
107,fox sports network,fox sports network,SKILL
108,british telecom,british telecom,SKILL
109,javabased web services,javabased web services,SKILL
110,ases,ases,SKILL
111,ruby,ruby,SKILL
112,bonus experiencevideo,bonus experiencevideo,SKILL
113,linux os,linux os,SKILL
114,the application support engineer,the application support engineer,SKILL
115,windows mobile,windows mobile,SKILL
116,jquery,jquery,SKILL
117,gnu,gnu,SKILL
118,travel channel,travel channel,SKILL
119,ios,ios,SKILL
120,androids,androids,SKILL
121,comcast,comcast,SKILL
122,flash,flash,SKILL
123,summaryour,summaryour,SKILL
124,windows,windows os;windows,SKILL
125,oim,oim,SKILL
126,iam,iam,SKILL
127,scripting knowledge,scripting knowledge,SKILL
128,oss,oss,SKILL
129,sales engineer,sales engineer,SKILL
130,project,prep project;project,SKILL
131,consulting,consulting,SKILL
132,sales,sales,SKILL
133,windows server administratormust,windows server administratormust,SKILL
134,microsoft operations managermust,microsoft operations managermust,SKILL
135,requirements,requirements,SKILL
136,ip,ip,SKILL
137,citrix,citrix,SKILL
138,cisco pix,cisco pix,SKILL
139,the windows systems administrator,the windows systems administrator,SKILL
140,microsoft operations,microsoft operations,SKILL
141,tcp,tcp,SKILL
142,nas,nas,SKILL
143,wins,wins,SKILL
144,dutiesjob,dutiesjob,SKILL
145,active directory  domain,active directory  domain,SKILL
146,win nt,win nt,SKILL
147,windows systems,windows systems;windowing systems,SKILL
148,microsoft,microsofts;microsoft,SKILL
149,microsoft sql,microsoft sql,SKILL
150,microsoft exchange,microsoft exchange;microsoft exchange gsmme,SKILL
151,san,san,SKILL
152,ntfs,ntfs,SKILL
153,vbstrong,vbstrong,SKILL
154,udp,udp,SKILL
155,win 2k2k3,win 2k2k3,SKILL
156,technical,technical,SKILL
157,windows server,windows server,SKILL
158,vlansstrong,vlansstrong,SKILL
159,windows systems administrator,windows systems administrator,SKILL
160,systems,systems,SKILL
161,software,software,SKILL
162,desktop,desktop,SKILL
163,network,network,SKILL
164,hardware,hardware,SKILL
165,bidata warehousing,data warehousing;bidata warehousing,SKILL
166,a java architect,a java architect,SKILL
167,oltp,oltp,SKILL
168,business requirements,business requirements,SKILL
169,analyst,analyst,SKILL
170,it,it,SKILL
171,analysis,analysis,SKILL
172,application,applications;application,SKILL
173,excel,excel,SKILL
174,business analyst,business analysis;a business analyst;business analyst,SKILL
175,powerpoint,powerpoints;powerpoint,SKILL
176,it services project,it services project,SKILL
177,retail  manufacturing  ,retail  manufacturing  ,SKILL
178,retail  manufacturing  supply chain  product engineering  mobility,retail  manufacturing  supply chain  product engineering  mobility,SKILL
179,c c++,c c++,SKILL
180,load performance testing,load performance testing,SKILL
181,fixfast,fixfast,SKILL
182,system testing,system testing,SKILL
183,agile,agile,SKILL
184,manager,manager,SKILL
185,case,case,SKILL
186,defect management,defect management,SKILL
187,project management,project portfolio management;project risk management;project management project;scope project management;agile project management;project management;project management scope;product management;it project management;work project management,SKILL
188,matlab,matlab,SKILL
189,labview,labview,SKILL
190,fba,fba,SKILL
191,customer experience,customer experience,SKILL
192,fulfillment,fulfillment,SKILL
193,data analysts,data analyst  ;data analysis;data analysts;data analyst,SKILL
194,sellers,sellers,SKILL
195,authors,authors,SKILL
196,fba sellers,fba sellers,SKILL
197,sellersuccess,sellersuccess,SKILL
198,amazon fulfillment centers,amazon fulfillment centers,SKILL
199,eu,eu,SKILL
200,build processes,build processes,SKILL
201,amazon transformationsebook,amazon transformationsebook,SKILL
202,amazon fba,amazon fba,SKILL
203,amazon global selling,amazon global selling,SKILL
204,enabling seller,enabling seller,SKILL
205,marketplace,marketplace,SKILL
206,amazon,amazon,SKILL
207,react,react,SKILL
208,nodejs,nodejs,SKILL
209,angularjs,angularjs,SKILL
210,andfireeye,andfireeye,SKILL
211,fire eye,fire eye,SKILL
212,c and c++,c and c++,SKILL
213,mobile,mobile,SKILL
214,android,android,SKILL
215,pharma or biotech,pharma or biotech,SKILL
216,scheduling,scheduling,SKILL
217,primavera 60,primavera 60,SKILL
218,eit,eit,SKILL
219,construction,construction;compiler construction,SKILL
220,ms project stadard,ms project stadard,SKILL
221,unifier,unifier,SKILL
222,ai,ai,SKILL
223,3d,3d,SKILL
224,browzwear,browzwear,SKILL
225,maya,maya,SKILL
226,java and java ee,java and java ee,SKILL
227,jsf,jsf,SKILL
228,spring,spring,SKILL
229,struts,struts,SKILL
230,and hibernate,and hibernate,SKILL
231,pmp,pmp,SKILL
232,database,databases;database,SKILL
233,telecommunications,telecommunications,SKILL
234,salesforce,salesforce,SKILL
235,metrics,metrics,SKILL
236,lifecycle,lifecycle,SKILL
237,data scientist,a data scientist;data scientist;data scientists;the data scientist,SKILL
238,intuit,intuit,SKILL
239,vector model search,vector model search,SKILL
240,pg&e & kaiser,pg&e & kaiser,SKILL
241,etouch systems,etouch systems,SKILL
242,digital web engineering,digital web engineering,SKILL
243,google,google,SKILL
244,service &,service &,SKILL
245,data engineers,data engineer;data engineers;data engineering,SKILL
246,java developer,java developers;java developer,SKILL
247,custom development solutions| integration & support,custom development solutions| integration & support,SKILL
248,raju | etouch systems | desk,raju | etouch systems | desk,SKILL
249,ca 94555,ca 94555,SKILL
250,sony,sony,SKILL
251,web & mobile.,web & mobile.,SKILL
252,established,established,SKILL
253,yahoo,yahoo,SKILL
254,solution architects,solution architects;solution architect;solution architecture;aws solution architects,SKILL
255,net and c#,net and c#,SKILL
256,sql,sql,SKILL
257,and websites,and websites,SKILL
258,manual and automation mobile,manual and automation mobile,SKILL
259,consumer electronics devices,consumer electronics;consumer electronics devices,SKILL
260,automation mobile,automation mobile,SKILL
261,financial services,financial services;financial services companies,SKILL
262,security and risk management,security management;security and risk management,SKILL
263,banking,banking,SKILL
264,operations analysis,operations management analysis;operations analysis,SKILL
265,regulated environment,regulated environment,SKILL
266,info sec,info sec,SKILL
267,wealth management,wealth management,SKILL
268,informatica admin,informatica admin,SKILL
269,kinesis,kinesis,SKILL
270,redshift,redshift,SKILL
271,amazons homepage personalization,amazons homepage personalization,SKILL
272,dynamodb,dynamodb,SKILL
273,prime video views,prime video views,SKILL
274,preferably with scala,preferably with scala,SKILL
275,movies,movies,SKILL
276,ms,ms,SKILL
277,cares,cares,SKILL
278,hadoop,hadoop,SKILL
279,books,books,SKILL
280,spark,spark,SKILL
281,python,python,SKILL
282,amazoncom,amazon.com;amazoncom,SKILL
283,prime music streams,prime music streams,SKILL
284,data driven development,data driven development,SKILL
285,fashion,fashion,SKILL
286,data analysis,dataflow analysis;data analysis;big data analysis;data analyst,SKILL
287,supervision,supervision,SKILL
288,outlook,outlook,SKILL
289,onsite,onsite,SKILL
290,andmonitor,andmonitor,SKILL
291,andcra,andcra,SKILL
292,site or on site,site or on site,SKILL
293,on site or,on site or,SKILL
294,quality assurance casino/gaming,quality assurance casino/gaming,SKILL
295,analyzes,analyzes,SKILL
296,bsee,bsee,SKILL
297,as9102,as9102,SKILL
298,quality assurance casino,quality assurance casino,SKILL
299,iso 9001,iso 9001,SKILL
300,investigates,investigates,SKILL
301,product quality assurance minimum,product quality assurance minimum,SKILL
302,reviews,reviews,SKILL
303,knowledge of lean manufacturing,knowledge of lean manufacturing,SKILL
304,"skills, & abilities","skills, & abilities",SKILL
305,quality assurance standards,quality assurance standards,SKILL
306,bsme,bsme,SKILL
307,supports supply chain management,supports supply chain management;supply chain management;supply chain risk management;the supply chain management,SKILL
308,system support administratorseeking,system support administratorseeking,SKILL
309,key responsibilities perform,key responsibilities perform,SKILL
310,evaluate,tevaluate;evaluate,SKILL
311,system support administrator,system administrator;system support administrator,SKILL
312,high school,high school,SKILL
313,microsoft office,microsoft office,SKILL
314,alert,alert,SKILL
315,pim,pim,SKILL
316,payment gateways,payment gateways,SKILL
317,konakart,konakart,SKILL
318,catalogs,catalogs,SKILL
319,etc any experience with broadleaf,etc any experience with broadleaf,SKILL
320,shopping carts,shopping carts,SKILL
321,pci,pci,SKILL
322,bidm,bidm,SKILL
323,source code,source code,SKILL
324,data modeling,data modeling,SKILL
325,olap cube,olap cube,SKILL
326,change management,change management;channel management,SKILL
327,software development life cycle sdlc,software development life cycle sdlc,SKILL
328,the business intelligence bi development,the business intelligence bi development,SKILL
329,ssas,ssas,SKILL
330,business intelligence bi development,business intelligence bi development,SKILL
331,relational data,relational data;relational database,SKILL
332,ssrs,ssrs,SKILL
333,ssis,ssis,SKILL
334,microsoft bi platform,microsoft bi platform,SKILL
335,mdx,mdx,SKILL
336,software development life cycle,the software development lifecycle;software development life cycle,SKILL
337,information technology it management,information technology it management,SKILL
338,etl code,etl code,SKILL
339,microsoft business intelligence,microsoft business intelligence,SKILL
340,cubes,cubes,SKILL
341,data warehouse development,data warehouse development,SKILL
342,architectural design patterns,architectural design patterns;architectural design,SKILL
343,tfs,tfs,SKILL
344,web services,web services ws;web services;web service,SKILL
345,vb,vb,SKILL
346,css,css,SKILL
347,wcf,wcf,SKILL
348,xml xsl,xml xsl,SKILL
349,ajax,ajax,SKILL
350,vb script,vb script,SKILL
351,html,html,SKILL
352,algorithms,algorithms;algorithmics,SKILL
353,ood,ood,SKILL
354,programming,programming;pair programming;ccprogramming;c programming;r programming,SKILL
355,ms office,ms office,SKILL
356,testing,testing,SKILL
357,angular js,angularjs;angular js,SKILL
358,java j2ee,java j2ee,SKILL
359,hibernate,hibernate,SKILL
360,disaster recovery  business continuity,disaster recovery  business continuity,SKILL
361,windowns san,windowns san,SKILL
362,cisco asa,cisco asa,SKILL
363,solarwinds,solarwinds,SKILL
364,vim,vim,SKILL
365,catalyst,catalyst,SKILL
366,shavlik,shavlik,SKILL
367,windows 2008  2012 server,windows 2008  2012 server,SKILL
368,tsm,tsm,SKILL
369,open cv,open cv,SKILL
370,algorithm engineer,algorithm engineer,SKILL
371,computer vision,computervision;computer vision cv;computer vision,SKILL
372,algorithm rd experiences,algorithm rd experiences,SKILL
373,sap apo,sap apo,SKILL
374,ms excel,ms excel,SKILL
375,bw reporting,bw reporting,SKILL
376,budget,budget,SKILL
377,procurement,eprocurement;procurement,SKILL
378,project coordinator,project coordinator,SKILL
379,system engineer,system engineer,SKILL
380,continuous integration,continuous integration,SKILL
381,perforce,perforce,SKILL
382,build release engineer,build release engineer,SKILL
383,jenkins,jenkins,SKILL
384,devops engineer,devops engineer,SKILL
385,perl,perl,SKILL
386,centos,centos,SKILL
387,maven,maven,SKILL
388,shell,shell,SKILL
389,bash,bash,SKILL
390,rhel,rhel,SKILL
391,projects,projects,SKILL
392,workflow etc,workflow etc,SKILL
393,general ledger,general ledger,SKILL
394,oracle r12 ebusiness,oracle r12 ebusiness,SKILL
395,ame,ame,SKILL
396,vanderhouwen,vanderhouwen,SKILL
397,release planning,release planning,SKILL
398,qualificationsbachelor,qualificationsbachelor,SKILL
399,iteration and release planning,iteration and release planning,SKILL
400,ltl,ltl,SKILL
401,product owner(s,product owner(s,SKILL
402,project manager,project management;product manager;project manager;project managers,SKILL
403,iteration,iteration,SKILL
404,edi,edi,SKILL
405,pharma,pharma,SKILL
406,r,r,SKILL
407,biotech,biotech,SKILL
408,scientific software,scientific software,SKILL
409,data extraction,data extraction,SKILL
410,user training,user training,SKILL
411,drug development,drug development,SKILL
412,spotfire,spotfire,SKILL
413,visualization sql,visualization sql,SKILL
414,system,system,SKILL
415,shell script,shell script,SKILL
416,engineering,engineering;energy engineering,SKILL
417,engineer,engineer;engineers,SKILL
418,front,front,SKILL
419,fte,fte,SKILL
420,ui,ui,SKILL
421,"word, power point organized","word, power point organized",SKILL
422,qualificationsexcellent,qualificationsexcellent,SKILL
423,cio,cio,SKILL
424,etcassist,etcassist,SKILL
425,global fba,global fba,SKILL
426,intense curiosity,intense curiosity,SKILL
427,free super saver shipping,free super saver shipping,SKILL
428,when,when,SKILL
429,develop,develop,SKILL
430,amazon prime,amazon prime,SKILL
431,synthesis and modeling,synthesis and modeling,SKILL
432,finance,finance,SKILL
433,marketing,macromarketing;mass marketing;marketing,SKILL
434,identify,tidentify;identify,SKILL
435,problem solving,the problem solving;a problem solving;problem solving,SKILL
436,validation,validation,SKILL
437,recognize,recognize;trecognize,SKILL
438,manage,manage,SKILL
439,data gathering and manipulation,data gathering and manipulation,SKILL
440,amazoncom fba,amazoncom fba,SKILL
441,europe and asia,europe and asia,SKILL
442,test design,test design,SKILL
443,excellent analytical abilities,excellent analytical abilities,SKILL
444,operations,operations,SKILL
445,the sr product manager,the sr product manager,SKILL
446,fba drive,fba drive,SKILL
447,collaborate,collaborative;collaborate,SKILL
448,amazons,amazons,SKILL
449,strong technical skills,strong technical skills,SKILL
450,amazon executive leadership,amazon executive leadership,SKILL
451,multithreadin,multithreadin,SKILL
452,tcp ip,tcp ip,SKILL
453,stored procedures,stored procedures;stored procedure,SKILL
454,protocols,protocols,SKILL
455,performance,performance,SKILL
456,libraries,libraries,SKILL
457,business development,business development;new business development;svp business development,SKILL
458,staffing,staffing,SKILL
459,test,test,SKILL
460,quality assurance,quality assurance,SKILL
461,web,web,SKILL
462,computer,computer,SKILL
463,quality,quality,SKILL
464,scripts,scripts,SKILL
465,applications,applications,SKILL
466,the talent network,the talent network,SKILL
467,vanderhouwen  associates vha,vanderhouwen  associates vha,SKILL
468,a business systems analyst iii,a business systems analyst iii,SKILL
469,business systems,business systems;business systems analysis,SKILL
470,leadership,leadership,SKILL
471,automated test engineer,automated test engineer,SKILL
472,ctools,ctools,SKILL
473,omega,omega,SKILL
474,"views, rules","views, rules",SKILL
475,drupal,drupal,SKILL
476,git,git,SKILL
477,ux,ux,SKILL
478,db,db,SKILL
479,drupal back end / module,drupal back end / module,SKILL
480,ptg,ptg,SKILL
481,php,php,SKILL
482,w2,w2,SKILL
483,drupal.org,drupal.org,SKILL
484,chef,chef,SKILL
485,content delivery networks,content delivery networks,SKILL
486,linux system admin,linux system admin,SKILL
487,network engineering,network engineering,SKILL
488,ip video delivery,ip video delivery,SKILL
489,nuage,nuage,SKILL
490,bgp,bgp,SKILL
491,engineer solid cisco,engineer solid cisco,SKILL
492,virtualized networking,virtualized networking,SKILL
493,virtualization networking,virtualization networking,SKILL
494,solid,solid,SKILL
495,isis,isis,SKILL
496,data center,data centers;data center,SKILL
497,spine,spine,SKILL
498,cisco nexus,cisco nexus,SKILL
499,advanced engineering ae,advanced engineering systems;advanced engineering ae,SKILL
500,virtualized networking architect,virtualized networking architect,SKILL
501,data center engineer,data engineer;data center engineer,SKILL
502,associates,associates,SKILL
503,nsx,nsx,SKILL
504,attributes for data center,attributes for data center,SKILL
505,ucs,ucs,SKILL
506,leaf,leaf,SKILL
507,nfv,nfv,SKILL
508,cisa,cisa,SKILL
509,cissp,cissp,SKILL
510,cism,cism,SKILL
511,demand planning,demand planning,SKILL
512,applications development,applications development;web application development;application development,SKILL
513,supply chain,supply chain,SKILL
514,buying,buying,SKILL
515,design,design,SKILL
516,db2,db2,SKILL
517,unix aix,unix aix,SKILL
518,weblogic,weblogic,SKILL
519,and mainframe,and mainframe,SKILL
520,risk management,risk management;task management,SKILL
521,release,release,SKILL
522,fahrenheit it,fahrenheit it,SKILL
523,dba,dba,SKILL
524,github,github,SKILL
525,devise,devise,SKILL
526,optimization,optimization,SKILL
527,computer science,concurrency computer science;computer science;macro computer science;consensus computer science,SKILL
528,database administrator,database administrators;database administrator,SKILL
529,bachelor,bachelors;bachelor,SKILL
530,andmanager,andmanager,SKILL
531,access,access,SKILL
532,program manager,program management;program product manager;program manager,SKILL
533,telecom,telecom,SKILL
534,company description,company description,SKILL
535,interface control documents,interface control documents,SKILL
536,assembly test,assembly test,SKILL
537,responsibilitiesprovide,responsibilitiesprovide,SKILL
538,u.s. citizenship,u.s. citizenship,SKILL
539,major responsibilities,major responsibilities,SKILL
540,tad pgs,tad pgs,SKILL
541,inc.,inc.,SKILL
542,tmipj,tmipj,SKILL
543,mhs genesis,mhs genesis,SKILL
544,mhs,mhs,SKILL
545,alta,alta,SKILL
546,rhapsody,rhapsody,SKILL
547,inc,inc,SKILL
548,qualificationsbachelors,qualificationsbachelors,SKILL
549,develop assembly,develop assembly,SKILL
550,"tad pgs, inc","tad pgs, inc",SKILL
551,dod,dod,SKILL
552,external interface team,external interface team,SKILL
553,perform unit testing,perform unit testing,SKILL
554,u.s. government,u.s. government;the u.s. government,SKILL
555,a dhmsm operational medicine interface developer,a dhmsm operational medicine interface developer,SKILL
556,develop assembly test,develop assembly test,SKILL
557,iis,iis,SKILL
558,exchange,exchange,SKILL
559,architecture,architecture,SKILL
560,vnf manager,vnf manager,SKILL
561,ci cd,ci cd,SKILL
562,xml,xml,SKILL
563,solr,solr,SKILL
564,middleware,middleware,SKILL
565,web developer,web developer,SKILL
566,ibm,ibm,SKILL
567,ssl,ssl,SKILL
568,nosql,nosql,SKILL
569,point of sale system help desk,point of sale system help desk,SKILL
570,helpdesk,helpdesk,SKILL
571,retalix,retalix,SKILL
572,extensive pos systems,extensive pos systems,SKILL
573,"pos, point of sale","pos, point of sale",SKILL
574,call center manager,call center manager,SKILL
575,windows 7/10 excellent,windows 7/10 excellent,SKILL
576,revel,revel,SKILL
577,p. murphy & associates,p. murphy & associates,SKILL
578,technical support,technical support,SKILL
579,pma,pma,SKILL
580,technical support manager,technical support manager,SKILL
581,point of sale,point of sale,SKILL
582,toast,toast,SKILL
583,service desk manager,service desk manager,SKILL
584,a help desk manager,a help desk manager,SKILL
585,point of sale systems,point of sale systems,SKILL
586,ncr,ncr,SKILL
587,point of sale system help desk manager,point of sale system help desk manager,SKILL
588,iso 90012008,iso 90012008,SKILL
589,skills required java unix xml,skills required java unix xml,SKILL
590,"technologies, inc.","technologies, inc.",SKILL
591,spring soap mq,spring soap mq,SKILL
592,trigyn,trigyn,SKILL
593,iso 270012013,iso 270012013,SKILL
594,trigyns,trigyns,SKILL
595,sybase,sybase,SKILL
596,cmmi,cmmi,SKILL
597,"trigyn technologies, inc.","trigyn technologies, inc.",SKILL
598,skills  experience bachelors,skills  experience bachelors,SKILL
599,mis a related it field,mis a related it field,SKILL
600,minim,minim,SKILL
601,basic qualifications 1+ year,basic qualifications 1+ year,SKILL
602,responsibilitiesgood,responsibilitiesgood,SKILL
603,qualificationshigh,qualificationshigh,SKILL
604,screen components,screen components,SKILL
605,screen,screen,SKILL
606,clean,clean,SKILL
607,required5s principles,required5s principles,SKILL
608,processor screen  3rd shift,processor screen  3rd shift,SKILL
609,programmer,programmer;programme,SKILL
610,aml,aml,SKILL
611,apache,apache,SKILL
612,sdlc,sdlc,SKILL
613,ojt,ojt,SKILL
614,initial test itest,initial test itest,SKILL
615,qualificationshigh school diploma,qualificationshigh school diploma,SKILL
616,job overview main,job overview main,SKILL
617,lockouttagout,lockouttagout,SKILL
618,a confidential security clearance company,a confidential security clearance company,SKILL
619,englishclient,englishclient,SKILL
620,the exhaust processor job family,the exhaust processor job family,SKILL
621,pgs,pgs,SKILL
622,qts,qts,SKILL
623,the exhaust processor,the exhaust processor,SKILL
624,exhaust processor exhaust 3rd shift,exhaust processor exhaust 3rd shift,SKILL
625,digital multimeters dmm,digital multimeters dmm;digital multimeters,SKILL
626,confidential security clearance company description go beyond,confidential security clearance company description go beyond,SKILL
627,rolebuild,rolebuild,SKILL
628,infosec assessment,infosec assessment,SKILL
629,red team,red team,SKILL
630,security engineering,security engineering,SKILL
631,unity,unity,SKILL
632,information technology engineering technical,information technology engineering technical,SKILL
633,avamar,avamar,SKILL
634,storage area networks,storage area networks,SKILL
635,including solutions from emc vnx,including solutions from emc vnx,SKILL
636,nutanix,nutanix,SKILL
637,vmax,vmax,SKILL
638,concepts,concepts,SKILL
639,data domain,data domain,SKILL
640,firmware,firmware,SKILL
641,expert,expert,SKILL
642,sap ecc,sap ecc,SKILL
643,hana,hana,SKILL
644,ap technical lead,ap technical lead,SKILL
645,sap erp,sap erp,SKILL
646,contract w2,contract w2,SKILL
647,contract independent,contract independent,SKILL
648,audit,audit,SKILL
649,sox,sox,SKILL
650,compliance,compliance,SKILL
651,sarbanes,sarbanes,SKILL
652,internal control,internal control,SKILL
653,control,control;cost control,SKILL
654,sarbanes oxley,sarbanes oxley,SKILL
655,restsoap,restsoap,SKILL
656,eclipse,eclipse,SKILL
657,java 78,java 78,SKILL
658,scala,scala,SKILL
659,sr. java developer,sr. java developer,SKILL
660,cxf familiarity,cxf familiarity,SKILL
661,ejb,ejb,SKILL
662,skills required exceptional,skills required exceptional,SKILL
663,familiarity with linux,familiarity with linux,SKILL
664,the software development life cycle,the software development lifecycle;the systems development life cycle;an element of the software development lifecycle;the software development life cycle,SKILL
665,cobol developerprogrammer,cobol developerprogrammer,SKILL
666,skills computer science or information technology,skills computer science or information technology,SKILL
667,panvalet experience,panvalet experience,SKILL
668,ibm mqseries webspheretrigyn technologies,ibm mqseries webspheretrigyn technologies,SKILL
669,"ibm mqseries webspheretrigyn technologies, inc.","ibm mqseries webspheretrigyn technologies, inc.",SKILL
670,cobol developer  programmer,cobol developer  programmer,SKILL
671,medicaid management information systemexperience,medicaid management information systemexperience,SKILL
672,developerprogrammer,developerprogrammer,SKILL
673,panvalet,panvalet,SKILL
674,cics vsam,cics vsam,SKILL
675,xpediter,xpediter,SKILL
676,debugging tool intertest,debugging tool intertest,SKILL
677,digital analytics,digital analytics,SKILL
678,adobe,adobe,SKILL
679,tableau,tableau,SKILL
680,foresee,foresee,SKILL
681,data architecture,data architecture,SKILL
682,analytical skills,analytical skills,SKILL
683,software engineer,software engineer;software engineering manager;software engineering,SKILL
684,modeling,modeling,SKILL
685,analytical,analytical,SKILL
686,the cyber national mission force cnmf directorate,the cyber national mission force cnmf directorate,SKILL
687,dutiesparticipate,dutiesparticipate,SKILL
688,national mission teams,national mission teams,SKILL
689,the cyber national mission force cnmf directorate of intelligence j2,the cyber national mission force cnmf directorate of intelligence j2,SKILL
690,uscybercom target development working groups,uscybercom target development working groups,SKILL
691,target development working groups,target development working groups,SKILL
692,cnmf fires,cnmf fires,SKILL
693,national support teams,national support teams,SKILL
694,joint targeting coordination boards,joint targeting coordination boards,SKILL
695,joint targeting working groups,joint targeting working groups,SKILL
696,cyber combat targeteer,cyber combat targeteer,SKILL
697,automated,automated,SKILL
698,scrum,scrum,SKILL
699,qa tester,qa tester,SKILL
700,tester,tester,SKILL
701,rational,rational,SKILL
702,the failure analysis,failure analysis;the failure analysis,SKILL
703,field test equipment,field test equipment,SKILL
704,the failure analysis and correction teams fact,the failure analysis and correction teams fact,SKILL
705,the sustaining engineer,the sustaining engineer,SKILL
706,pdr,pdr,SKILL
707,develops engineering change proposals ecp,develops engineering change proposals ecp,SKILL
708,criteriabachelors,criteriabachelors,SKILL
709,manufacturing,manufacturing,SKILL
710,depot,depot,SKILL
711,manufacturing engineering and quality,manufacturing engineering and quality,SKILL
712,sustaining engineering,sustainable engineering;mining engineering;sustaining engineering,SKILL
713,rfp,rfp,SKILL
714,value engineering teams vet,value engineering teams vet,SKILL
715,the tandem problem report tpr,the tandem problem report tpr,SKILL
716,a secret security clearance,a secret security clearance,SKILL
717,depot and field test equipment,depot and field test equipment,SKILL
718,cdr,cdr,SKILL
719,ecp,ecp,SKILL
720,qualificationsproject,qualificationsproject,SKILL
721,responsibilitiesestablishes,responsibilitiesestablishes,SKILL
722,sustaining engineer,sustaining engineer,SKILL
723,rest api,rest api,SKILL
724,xcode,xcode,SKILL
725,u.s citizenship,u.s citizenship,SKILL
726,clean room experience,clean room experience,SKILL
727,az,az,SKILL
728,teamwork,teamwork,SKILL
729,job overview tube assembly,job overview tube assembly,SKILL
730,an processor tube assembly,an processor tube assembly,SKILL
731,basic,basic,SKILL
732,microsoft word,microsoft word,SKILL
733,foundation,foundation,SKILL
734,api,api,SKILL
735,crm,crm,SKILL
736,asp,asp,SKILL
737,aspnet,aspnet,SKILL
738,architect,architect,SKILL
739,reengineering,engineering;reengineering,SKILL
740,customer service,customer service,SKILL
741,development manager,development manager,SKILL
742,sas,sas,SKILL
743,cognos,cognos,SKILL
744,business intelligence,business intelligence;business process intelligence;business intelligence concepts,SKILL
745,micro,micro,SKILL
746,it policy and procedures,it policy and procedures,SKILL
747,best practices,best practices,SKILL
748,performace management,performace management;performance management,SKILL
749,infrastructure,infrastructure,SKILL
750,director of is,director of is,SKILL
751,full time,full time,SKILL
752,contract corptocorp,contract corptocorp,SKILL
753,accounting,accounting,SKILL
754,big data,big data,SKILL
755,machine learning,aws machine learning;machine learning;online machine learning;machinelearning;azure machine learning;ml machine learning;machine learning ml,SKILL
756,degree,degree,SKILL
757,dis,dis,SKILL
758,diskless cloud,diskless cloud,SKILL
759,tx,tx,SKILL
760,virtual,virtual,SKILL
761,"c, ada","c, ada",SKILL
762,clearcase,clearcase,SKILL
763,ada,ada,SKILL
764,fortran,fortran,SKILL
765,a computer systems software engineer,a computer systems software engineer,SKILL
766,"certificationstad pgs, inc","certificationstad pgs, inc",SKILL
767,restful apis,restful apis;restful api,SKILL
768,sigintexperience,sigintexperience,SKILL
769,"android, ios","android, ios",SKILL
770,plsql,plsql,SKILL
771,natural language processing nlp,natural language processing nlp;natural language processing,SKILL
772,microsoft sql server,microsoft sql server,SKILL
773,esri development environment,esri development environment,SKILL
774,hbase,hbase,SKILL
775,jemaagile development,jemaagile development,SKILL
776,cloudera,cloudera,SKILL
777,humint,humint,SKILL
778,tad pgs inc,tad pgs inc,SKILL
779,creative suite 5experience,creative suite 5experience,SKILL
780,tad pgs inc.,tad pgs inc.,SKILL
781,mapreduce,emapreduce;mapreduce,SKILL
782,c object,c object,SKILL
783,cloud,cloud,SKILL
784,"extract, transform","extract, transform",SKILL
785,"tsqlexperience with extract, transform","tsqlexperience with extract, transform",SKILL
786,kml,kml,SKILL
787,masint,masint,SKILL
788,an agile developer,an agile developer,SKILL
789,docker,docker,SKILL
790,hive,hive,SKILL
791,tsqlexperience,tsqlexperience,SKILL
792,itil,itil,SKILL
793,statistics,statics;statistics,SKILL
794,rubyknowledge,rubyknowledge,SKILL
795,htmls,htmls,SKILL
796,engineeringdesired qualificationsexperience,engineeringdesired qualificationsexperience,SKILL
797,load etl,load etl,SKILL
798,c#knowledge,c#knowledge,SKILL
799,geoint,geoint,SKILL
800,oslnt,oslnt,SKILL
801,tb,tb,SKILL
802,gis,gis,SKILL
803,postgres,postgres,SKILL
804,html 4,html 4,SKILL
805,swift,swift,SKILL
806,web design,web design,SKILL
807,quality center,quality center,SKILL
808,epic,epic,SKILL
809,catia  solid works,catia  solid works,SKILL
810,supply chain and procurement,supply chain and procurement,SKILL
811,"operations, engineering","operations, engineering",SKILL
812,first article inspectionsworking,first article inspectionsworking,SKILL
813,geometric dimensioning and tolerancing gdtexperience,geometric dimensioning and tolerancing gdtexperience,SKILL
814,enovia,enovia,SKILL
815,spc statistical process controlexperience,spc statistical process controlexperience,SKILL
816,a mission assurance engineer,a mission assurance engineer,SKILL
817,mrb,mrb,SKILL
818,u.s. citizenship candidate,u.s. citizenship candidate,SKILL
819,windchill pdm,windchill pdm,SKILL
820,plm,plm,SKILL
821,"pgs, inc","pgs, inc",SKILL
822,process failure modes,process failure modes,SKILL
823,a manufacturing engineer ii,a manufacturing engineer ii,SKILL
824,an integrated productprocess team,an integrated productprocess team,SKILL
825,enovia plm,enovia plm,SKILL
826,solumina,solumina,SKILL
827,qualificationsexperience,qualificationsexperience,SKILL
828,program managers,program managers,SKILL
829,mongodb,mongodb,SKILL
830,jsp,jsp,SKILL
831,research,research,SKILL
832,a system engineer,a system engineer,SKILL
833,cfd,cfd,SKILL
834,a security clearance,a security clearance,SKILL
835,selfstarter,selfstarter,SKILL
836,jssg,jssg,SKILL
837,job descriptiondevelop,job descriptiondevelop,SKILL
838,federal aviation requirements,federal aviation requirements,SKILL
